Monture_ID,Marque,Modele,Type,Forme,Materiau,Couleur,Taille,Prix (€),Style,Stock
MON32439,Chanel,YT785,Semi-cerclee,Papillon,Metal,Noir,50-16-134,292.33,Casual,22
MON32440,Gucci,oS524,Cerclee,Ronde,Metal,Rouge,50-14-139,155.67,Business,21
MON32441,Gucci,BE215,Invisible,Papillon,Plastique,Noir,56-16-147,355.65,Luxe,1
MON32442,Ray-Ban,ed447,Cerclee,Ronde,Plastique,Dore,50-19-138,262.93,Sport,36
MON32443,Gucci,Dg851,Semi-cerclee,Papillon,Plastique,Rouge,50-19-149,285.61,Casual,6
MON32444,Ray-Ban,TN025,Invisible,Ronde,Titane,Noir,55-14-140,236.01,Business,40
MON32445,Persol,hy744,Cerclee,Papillon,Titane,Bleu,60-15-138,454.01,Business,48
MON32446,Oakley,SX770,Semi-cerclee,Aviateur,Titane,Argent,52-18-145,496.55,Luxe,38
MON32447,Chanel,Ij074,Semi-cerclee,Ronde,Titane,Bleu,60-14-136,287.34,Luxe,27
MON32448,Persol,Od763,Semi-cerclee,Rectangulaire,Metal,Rouge,55-16-136,316.46,Casual,8
MON32449,Persol,Vq097,Cerclee,Aviateur,Titane,Argent,51-14-149,496.94,Business,31
MON32450,Oakley,dm172,Semi-cerclee,Aviateur,Plastique,Argent,60-20-147,170.48,Luxe,15
MON32451,Chanel,dM825,Cerclee,Papillon,Plastique,Rouge,54-15-144,332.51,Luxe,13
MON32452,Oakley,uN158,Cerclee,Rectangulaire,Titane,Noir,58-15-147,235.56,Casual,37
MON32453,Ray-Ban,ns193,Invisible,Aviateur,Titane,Transparent,58-14-133,199.75,Casual,45
MON32454,Ray-Ban,bX561,Semi-cerclee,Papillon,Metal,Bleu,60-20-149,85.19,Business,21
MON32455,Oakley,VD418,Semi-cerclee,Aviateur,Titane,Noir,51-20-138,187.97,Casual,16
MON32456,Chanel,KH355,Semi-cerclee,Papillon,Plastique,Rouge,60-18-137,372.19,Casual,31
MON32457,Oakley,gP593,Cerclee,Rectangulaire,Titane,Transparent,55-19-137,76.77,Sport,36
MON32458,Ray-Ban,xZ631,Semi-cerclee,Rectangulaire,Metal,Argent,58-14-130,399.24,Business,21
MON32459,Oakley,eS469,Semi-cerclee,Rectangulaire,Titane,Bleu,54-16-146,338.02,Sport,0
MON32460,Persol,MM483,Cerclee,Rectangulaire,Titane,Dore,53-16-136,443.01,Sport,31
MON32461,Ray-Ban,MB214,Cerclee,Ronde,Plastique,Dore,53-17-146,195.02,Business,13
MON32462,Ray-Ban,xC168,Invisible,Rectangulaire,Plastique,Noir,57-17-142,197.88,Luxe,39
MON32463,Ray-Ban,Hj552,Semi-cerclee,Aviateur,Titane,Rouge,53-17-150,132.09,Business,17
MON32464,Oakley,bc990,Cerclee,Ronde,Metal,Rouge,59-17-136,88.68,Business,31
MON32465,Oakley,Lt872,Semi-cerclee,Rectangulaire,Titane,Dore,56-20-137,314.74,Luxe,20
MON32466,Gucci,PE799,Invisible,Aviateur,Plastique,Rouge,58-18-137,91.47,Sport,41
MON32467,Ray-Ban,he368,Cerclee,Aviateur,Plastique,Noir,52-17-143,86.41,Business,6
MON32468,Chanel,cJ536,Invisible,Rectangulaire,Plastique,Dore,51-18-136,419.92,Business,22
MON32469,Ray-Ban,Mp470,Invisible,Ronde,Plastique,Argent,55-16-136,312.27,Sport,12
MON32470,Chanel,Oi315,Cerclee,Papillon,Metal,Dore,52-16-134,100.0,Casual,50
MON32471,Ray-Ban,wQ582,Invisible,Rectangulaire,Titane,Rouge,57-20-150,174.1,Luxe,47
MON32472,Persol,jO462,Semi-cerclee,Aviateur,Plastique,Noir,57-16-136,406.92,Business,4
MON32473,Oakley,cQ875,Invisible,Ronde,Metal,Transparent,58-18-142,470.94,Sport,26
MON32474,Persol,JO050,Semi-cerclee,Ronde,Titane,Rouge,57-15-148,441.37,Sport,15
MON32475,Persol,ih759,Semi-cerclee,Rectangulaire,Metal,Dore,55-17-145,359.76,Casual,26
MON32476,Gucci,Dg100,Invisible,Papillon,Plastique,Argent,56-18-150,297.77,Casual,6
MON32477,Gucci,ne050,Invisible,Papillon,Plastique,Argent,60-18-137,395.87,Business,37
MON32478,Chanel,dZ566,Invisible,Rectangulaire,Titane,Bleu,51-20-144,377.58,Business,21
MON32479,Persol,hb649,Cerclee,Ronde,Titane,Dore,60-18-136,331.29,Luxe,11
MON32480,Oakley,Zi528,Cerclee,Papillon,Metal,Noir,51-18-141,333.24,Luxe,18
MON32481,Chanel,sG989,Cerclee,Rectangulaire,Titane,Argent,56-20-150,90.79,Luxe,14
MON32482,Chanel,Ov584,Invisible,Ronde,Metal,Noir,53-17-147,173.02,Sport,47
MON32483,Ray-Ban,Ic383,Invisible,Rectangulaire,Metal,Bleu,51-17-149,385.84,Luxe,19
MON32484,Gucci,II283,Invisible,Aviateur,Metal,Noir,50-20-142,126.62,Business,44
MON32485,Persol,cQ787,Cerclee,Rectangulaire,Metal,Noir,57-14-150,102.44,Sport,45
MON32486,Gucci,Vo733,Semi-cerclee,Rectangulaire,Metal,Rouge,57-14-140,224.57,Casual,16
MON32487,Oakley,iD834,Invisible,Aviateur,Metal,Bleu,60-15-130,176.82,Casual,45
MON32488,Persol,Xk946,Cerclee,Papillon,Titane,Argent,51-20-144,255.01,Casual,17
MON32489,Chanel,lb442,Invisible,Ronde,Titane,Noir,55-16-138,63.05,Casual,14
MON32490,Oakley,af429,Cerclee,Ronde,Plastique,Transparent,54-20-142,287.13,Business,32
MON32491,Oakley,aG828,Semi-cerclee,Ronde,Plastique,Transparent,53-18-146,371.95,Luxe,6
MON32492,Oakley,Ij356,Semi-cerclee,Ronde,Titane,Dore,52-18-137,249.8,Casual,37
MON32493,Oakley,SS495,Invisible,Papillon,Plastique,Noir,53-17-145,479.37,Luxe,33
MON32494,Chanel,rL529,Semi-cerclee,Rectangulaire,Titane,Noir,58-15-142,108.41,Business,20
MON32495,Chanel,sC361,Semi-cerclee,Aviateur,Titane,Bleu,54-16-142,483.1,Business,14
MON32496,Ray-Ban,Tj451,Cerclee,Aviateur,Titane,Noir,60-16-137,105.31,Luxe,35
MON32497,Persol,CS472,Invisible,Aviateur,Titane,Argent,57-18-131,295.05,Casual,20
MON32498,Oakley,QA090,Semi-cerclee,Aviateur,Titane,Bleu,50-17-144,274.84,Sport,46
MON32499,Gucci,vV047,Cerclee,Aviateur,Metal,Argent,59-18-148,259.55,Business,13
MON32500,Persol,dX355,Cerclee,Aviateur,Titane,Transparent,60-18-141,369.79,Casual,21
MON32501,Oakley,wE427,Semi-cerclee,Aviateur,Titane,Dore,53-20-133,92.45,Casual,12
MON32502,Persol,uC035,Semi-cerclee,Rectangulaire,Plastique,Bleu,55-17-149,291.54,Sport,6
MON32503,Persol,zM590,Cerclee,Ronde,Plastique,Transparent,59-18-135,384.1,Luxe,20
MON32504,Gucci,OP475,Invisible,Aviateur,Plastique,Noir,57-20-147,283.78,Sport,4
MON32505,Gucci,NW891,Cerclee,Ronde,Titane,Noir,57-14-134,186.61,Casual,9
MON32506,Oakley,gb114,Cerclee,Rectangulaire,Plastique,Noir,51-19-150,464.37,Business,40
MON32507,Gucci,yQ160,Semi-cerclee,Rectangulaire,Titane,Transparent,59-14-134,131.9,Casual,11
MON32508,Gucci,XA320,Invisible,Ronde,Metal,Noir,50-19-146,311.01,Luxe,22
MON32509,Oakley,Ji766,Semi-cerclee,Aviateur,Titane,Argent,53-18-142,230.84,Sport,33
MON32510,Ray-Ban,Oq029,Invisible,Rectangulaire,Metal,Dore,54-16-132,369.6,Casual,43
MON32511,Ray-Ban,KT530,Invisible,Rectangulaire,Titane,Rouge,59-20-141,419.41,Luxe,44
MON32512,Ray-Ban,VN627,Cerclee,Papillon,Titane,Bleu,59-20-146,368.98,Luxe,50
MON32513,Persol,Qw064,Cerclee,Aviateur,Titane,Rouge,56-19-142,353.29,Sport,41
MON32514,Ray-Ban,vh249,Cerclee,Rectangulaire,Titane,Rouge,54-15-136,165.11,Casual,34
MON32515,Persol,zD615,Cerclee,Rectangulaire,Titane,Argent,55-17-141,215.37,Luxe,28
MON32516,Gucci,Fg408,Semi-cerclee,Aviateur,Metal,Rouge,51-20-130,209.7,Casual,8
MON32517,Oakley,Pw051,Semi-cerclee,Aviateur,Titane,Noir,50-18-148,403.62,Casual,3
MON32518,Gucci,to334,Cerclee,Ronde,Plastique,Noir,52-15-132,161.47,Business,9
MON32519,Oakley,dy770,Cerclee,Aviateur,Metal,Transparent,58-16-142,123.24,Casual,2
MON32520,Ray-Ban,pb167,Cerclee,Aviateur,Plastique,Bleu,55-16-147,229.1,Luxe,45
MON32521,Chanel,jl818,Invisible,Ronde,Titane,Rouge,53-14-150,226.92,Sport,16
MON32522,Chanel,IU860,Semi-cerclee,Rectangulaire,Plastique,Transparent,56-17-134,197.36,Luxe,12
MON32523,Persol,QO299,Cerclee,Papillon,Titane,Dore,59-14-136,388.81,Business,4
MON32524,Gucci,zO340,Invisible,Ronde,Plastique,Rouge,52-14-139,132.67,Casual,0
MON32525,Oakley,gT969,Semi-cerclee,Aviateur,Titane,Argent,59-16-144,328.57,Luxe,15
MON32526,Gucci,xe365,Semi-cerclee,Aviateur,Plastique,Rouge,59-15-150,109.9,Business,34
MON32527,Chanel,Gi791,Cerclee,Aviateur,Titane,Transparent,50-15-136,250.3,Casual,19
MON32528,Chanel,Nv194,Semi-cerclee,Ronde,Plastique,Transparent,58-19-132,442.34,Casual,21
MON32529,Ray-Ban,nS914,Cerclee,Papillon,Metal,Rouge,60-17-136,398.4,Business,48
MON32530,Gucci,qf579,Cerclee,Papillon,Titane,Dore,56-17-132,216.79,Business,37
MON32531,Oakley,EB897,Invisible,Papillon,Metal,Argent,54-19-137,343.21,Business,5
MON32532,Ray-Ban,Yc221,Invisible,Rectangulaire,Metal,Noir,60-16-131,140.32,Sport,6
MON32533,Oakley,kp663,Semi-cerclee,Papillon,Plastique,Dore,54-15-147,177.33,Business,21
MON32534,Oakley,Qp289,Cerclee,Ronde,Metal,Dore,53-16-139,416.41,Business,43
MON32535,Gucci,ND448,Invisible,Aviateur,Plastique,Dore,50-19-145,119.41,Luxe,50
MON32536,Oakley,tX585,Cerclee,Ronde,Plastique,Rouge,52-19-135,216.53,Casual,31
MON32537,Persol,mV677,Semi-cerclee,Rectangulaire,Titane,Noir,58-16-134,280.03,Sport,34
MON32538,Persol,tu970,Cerclee,Papillon,Metal,Rouge,57-17-148,420.39,Casual,33
MON32539,Gucci,jk462,Semi-cerclee,Rectangulaire,Titane,Rouge,50-17-136,250.81,Luxe,41
MON32540,Persol,uf815,Invisible,Ronde,Metal,Transparent,59-18-131,195.3,Sport,14
MON32541,Ray-Ban,qT436,Cerclee,Ronde,Titane,Transparent,54-18-131,284.4,Luxe,22
MON32542,Ray-Ban,OX238,Invisible,Rectangulaire,Plastique,Transparent,52-15-149,310.71,Luxe,8
MON32543,Chanel,ea540,Invisible,Papillon,Titane,Dore,55-17-144,281.23,Casual,13
MON32544,Gucci,xi941,Invisible,Papillon,Metal,Dore,55-16-140,174.8,Casual,2
MON32545,Persol,Cx452,Semi-cerclee,Papillon,Plastique,Bleu,58-19-147,112.31,Casual,12
MON32546,Ray-Ban,FG302,Cerclee,Papillon,Titane,Bleu,59-17-141,203.19,Business,45
MON32547,Oakley,Gg584,Cerclee,Rectangulaire,Plastique,Dore,60-14-134,213.97,Sport,44
MON32548,Ray-Ban,st563,Cerclee,Ronde,Plastique,Dore,60-19-140,441.99,Sport,21
MON32549,Oakley,or121,Cerclee,Aviateur,Titane,Argent,55-20-137,393.97,Business,12
MON32550,Chanel,un829,Invisible,Ronde,Metal,Noir,59-14-148,370.31,Casual,14
MON32551,Gucci,Aj228,Semi-cerclee,Ronde,Metal,Rouge,51-16-130,429.55,Business,27
MON32552,Chanel,Io068,Invisible,Rectangulaire,Plastique,Noir,57-20-147,192.47,Casual,20
MON32553,Oakley,xL343,Invisible,Aviateur,Titane,Transparent,50-16-148,367.2,Luxe,0
MON32554,Ray-Ban,xH853,Semi-cerclee,Papillon,Titane,Argent,56-16-149,449.31,Business,33
MON32555,Persol,oN075,Invisible,Rectangulaire,Titane,Dore,53-18-142,297.36,Business,15
MON32556,Oakley,mu390,Invisible,Papillon,Metal,Argent,55-16-138,455.56,Casual,3
MON32557,Chanel,Ff105,Cerclee,Rectangulaire,Plastique,Rouge,56-17-140,134.34,Casual,20
MON32558,Persol,mJ520,Cerclee,Aviateur,Titane,Argent,58-15-137,262.91,Sport,12
MON32559,Gucci,FW245,Semi-cerclee,Aviateur,Titane,Bleu,52-17-147,321.37,Business,21
MON32560,Oakley,iK188,Semi-cerclee,Aviateur,Plastique,Argent,51-20-150,466.43,Sport,9
MON32561,Ray-Ban,PF904,Semi-cerclee,Rectangulaire,Metal,Noir,55-20-136,366.88,Business,28
MON32562,Chanel,gw011,Cerclee,Ronde,Titane,Argent,51-18-144,399.19,Business,44
MON32563,Chanel,eT593,Semi-cerclee,Rectangulaire,Plastique,Transparent,59-15-139,215.69,Business,11
MON32564,Persol,FI077,Cerclee,Papillon,Metal,Transparent,50-16-142,490.75,Business,8
MON32565,Oakley,fK866,Cerclee,Rectangulaire,Metal,Rouge,60-15-133,383.8,Casual,7
MON32566,Chanel,un506,Semi-cerclee,Aviateur,Titane,Argent,52-19-138,462.32,Sport,30
MON32567,Ray-Ban,bL570,Invisible,Papillon,Plastique,Argent,57-19-144,50.6,Casual,50
MON32568,Persol,eR142,Semi-cerclee,Ronde,Plastique,Bleu,58-20-140,377.09,Luxe,35
MON32569,Oakley,gJ827,Invisible,Ronde,Metal,Rouge,53-15-138,473.36,Luxe,11
MON32570,Gucci,zU595,Semi-cerclee,Aviateur,Titane,Noir,52-20-146,79.46,Luxe,45
MON32571,Ray-Ban,cc548,Cerclee,Aviateur,Plastique,Noir,50-17-138,112.17,Casual,10
MON32572,Gucci,qU242,Invisible,Papillon,Plastique,Transparent,50-16-149,129.35,Casual,33
MON32573,Ray-Ban,KR218,Invisible,Ronde,Plastique,Bleu,52-18-137,179.09,Luxe,1
MON32574,Persol,rC216,Invisible,Ronde,Plastique,Transparent,50-14-146,218.5,Luxe,9
MON32575,Ray-Ban,Oa553,Semi-cerclee,Papillon,Titane,Transparent,50-20-134,163.15,Casual,44
MON32576,Ray-Ban,IE136,Semi-cerclee,Aviateur,Metal,Dore,50-18-148,465.05,Business,1
MON32577,Oakley,Rq479,Invisible,Papillon,Plastique,Bleu,53-15-131,238.94,Casual,0
MON32578,Oakley,Eq371,Cerclee,Aviateur,Titane,Bleu,53-20-143,385.94,Sport,1
MON32579,Chanel,FX433,Cerclee,Rectangulaire,Plastique,Argent,60-17-145,435.43,Sport,40
MON32580,Ray-Ban,xj434,Invisible,Ronde,Metal,Dore,52-15-130,371.93,Luxe,47
MON32581,Oakley,xY475,Invisible,Ronde,Titane,Noir,57-14-150,207.08,Business,27
MON32582,Persol,jO589,Cerclee,Papillon,Metal,Dore,58-14-136,438.24,Luxe,44
MON32583,Ray-Ban,fq367,Semi-cerclee,Ronde,Titane,Noir,57-16-137,255.99,Luxe,3
MON32584,Chanel,Fu397,Cerclee,Aviateur,Plastique,Noir,56-19-150,215.28,Sport,1
MON32585,Gucci,et192,Invisible,Rectangulaire,Titane,Rouge,51-14-143,98.39,Sport,12
MON32586,Persol,DB408,Cerclee,Papillon,Metal,Argent,54-18-147,118.36,Sport,24
MON32587,Ray-Ban,eL653,Cerclee,Papillon,Titane,Transparent,58-17-140,56.95,Casual,30
MON32588,Gucci,YI270,Cerclee,Aviateur,Titane,Argent,54-15-141,252.95,Sport,46
MON32589,Persol,Ig946,Cerclee,Ronde,Metal,Rouge,60-18-132,464.56,Luxe,40
MON32590,Ray-Ban,qy910,Cerclee,Ronde,Metal,Bleu,52-18-143,116.91,Business,27
MON32591,Persol,jJ429,Cerclee,Aviateur,Plastique,Rouge,58-17-135,474.52,Casual,11
MON32592,Ray-Ban,yA778,Invisible,Papillon,Metal,Rouge,60-17-139,80.42,Sport,38
MON32593,Chanel,lH470,Semi-cerclee,Ronde,Plastique,Dore,57-19-142,280.53,Casual,45
MON32594,Persol,oO583,Invisible,Ronde,Plastique,Noir,50-18-135,346.57,Casual,43
MON32595,Ray-Ban,gl866,Cerclee,Ronde,Titane,Dore,60-18-146,468.47,Casual,25
MON32596,Ray-Ban,IY712,Cerclee,Papillon,Titane,Transparent,59-19-135,67.97,Sport,1
MON32597,Chanel,Ji918,Invisible,Aviateur,Metal,Bleu,60-19-136,442.45,Luxe,22
MON32598,Ray-Ban,RR830,Semi-cerclee,Ronde,Metal,Rouge,60-20-140,176.36,Casual,21
MON32599,Chanel,fs197,Invisible,Aviateur,Metal,Noir,57-20-146,171.68,Casual,2
MON32600,Oakley,uF135,Invisible,Aviateur,Titane,Rouge,56-20-147,266.17,Business,1
MON32601,Persol,ZC417,Cerclee,Aviateur,Plastique,Rouge,59-18-141,263.99,Luxe,41
MON32602,Gucci,Fe996,Cerclee,Rectangulaire,Metal,Argent,57-18-133,206.65,Casual,3
MON32603,Persol,UI205,Invisible,Rectangulaire,Titane,Bleu,52-18-130,143.73,Luxe,46
MON32604,Chanel,LX132,Semi-cerclee,Ronde,Titane,Dore,55-14-132,206.94,Sport,36
MON32605,Gucci,kP229,Semi-cerclee,Aviateur,Plastique,Noir,57-14-150,213.18,Luxe,21
MON32606,Chanel,gp235,Cerclee,Ronde,Plastique,Argent,55-19-142,477.7,Casual,18
MON32607,Chanel,hQ518,Cerclee,Papillon,Metal,Transparent,55-16-132,172.25,Business,36
MON32608,Persol,kF495,Invisible,Aviateur,Plastique,Transparent,52-15-141,281.51,Luxe,14
MON32609,Chanel,co424,Semi-cerclee,Ronde,Plastique,Bleu,50-16-150,109.12,Sport,31
MON32610,Persol,OC407,Semi-cerclee,Aviateur,Titane,Transparent,55-20-146,263.42,Casual,23
MON32611,Chanel,oH682,Invisible,Rectangulaire,Titane,Rouge,57-20-135,490.65,Luxe,49
MON32612,Ray-Ban,MH994,Invisible,Rectangulaire,Plastique,Bleu,54-18-132,237.67,Luxe,20
MON32613,Oakley,uC150,Cerclee,Rectangulaire,Plastique,Bleu,57-18-150,151.84,Sport,15
MON32614,Chanel,ku890,Cerclee,Papillon,Metal,Rouge,54-14-150,105.08,Luxe,37
MON32615,Gucci,IO747,Semi-cerclee,Rectangulaire,Metal,Transparent,53-19-136,388.08,Casual,19
MON32616,Gucci,Xf587,Invisible,Rectangulaire,Metal,Dore,53-17-137,275.4,Casual,49
MON32617,Ray-Ban,Zq616,Cerclee,Papillon,Metal,Transparent,59-14-138,79.71,Business,25
MON32618,Gucci,ML289,Semi-cerclee,Papillon,Metal,Dore,52-18-145,454.49,Casual,9
MON32619,Oakley,Eg842,Semi-cerclee,Ronde,Titane,Rouge,55-20-150,302.61,Sport,2
MON32620,Oakley,sZ393,Cerclee,Aviateur,Plastique,Dore,60-16-142,57.17,Casual,26
MON32621,Ray-Ban,CJ152,Cerclee,Ronde,Metal,Argent,51-15-135,149.05,Luxe,49
MON32622,Persol,KG905,Invisible,Rectangulaire,Titane,Dore,60-14-132,209.15,Casual,30
MON32623,Oakley,Qk637,Invisible,Ronde,Metal,Dore,56-20-134,323.24,Business,4
MON32624,Persol,sg259,Invisible,Rectangulaire,Plastique,Dore,54-20-131,395.32,Business,44
MON32625,Gucci,qi182,Cerclee,Rectangulaire,Metal,Argent,54-19-140,361.67,Business,11
MON32626,Chanel,WF513,Cerclee,Papillon,Metal,Bleu,52-17-149,451.83,Casual,33
MON32627,Oakley,Pw644,Cerclee,Aviateur,Plastique,Bleu,55-14-145,311.47,Sport,42
MON32628,Gucci,Fu542,Cerclee,Ronde,Plastique,Transparent,51-16-134,132.95,Casual,28
MON32629,Oakley,BH100,Invisible,Papillon,Plastique,Bleu,59-14-133,442.28,Casual,36
MON32630,Persol,QL899,Semi-cerclee,Rectangulaire,Metal,Transparent,57-15-149,479.36,Sport,44
MON32631,Gucci,xy200,Invisible,Ronde,Metal,Transparent,53-20-130,251.4,Business,4
MON32632,Oakley,sd793,Invisible,Ronde,Plastique,Argent,54-16-132,445.93,Business,35
MON32633,Gucci,LA048,Invisible,Aviateur,Plastique,Rouge,55-17-131,320.74,Casual,29
MON32634,Chanel,St571,Semi-cerclee,Aviateur,Titane,Argent,56-17-148,485.93,Casual,27
MON32635,Oakley,oa006,Cerclee,Ronde,Metal,Dore,59-15-147,187.66,Sport,0
MON32636,Ray-Ban,hi147,Cerclee,Ronde,Plastique,Rouge,59-17-150,257.85,Luxe,17
MON32637,Chanel,ZR944,Cerclee,Ronde,Metal,Argent,56-20-138,352.11,Luxe,29
MON32638,Chanel,yf989,Invisible,Ronde,Plastique,Bleu,58-16-136,137.43,Sport,37
MON32639,Ray-Ban,Yf768,Invisible,Aviateur,Plastique,Rouge,55-19-130,239.77,Business,50
MON32640,Ray-Ban,Sh077,Invisible,Rectangulaire,Titane,Rouge,51-17-144,58.89,Casual,37
MON32641,Persol,HT171,Invisible,Papillon,Plastique,Noir,56-18-131,230.35,Business,28
MON32642,Persol,YM592,Semi-cerclee,Aviateur,Metal,Transparent,56-18-130,196.41,Casual,2
MON32643,Oakley,ch470,Cerclee,Rectangulaire,Titane,Argent,51-14-143,97.44,Sport,19
MON32644,Chanel,dv066,Invisible,Papillon,Titane,Transparent,57-19-138,190.05,Casual,26
MON32645,Oakley,Kx026,Cerclee,Papillon,Metal,Dore,50-20-138,204.83,Luxe,12
MON32646,Ray-Ban,Un256,Cerclee,Papillon,Plastique,Transparent,54-17-132,401.22,Luxe,41
MON32647,Persol,No554,Cerclee,Aviateur,Metal,Dore,55-18-132,84.76,Luxe,14
MON32648,Oakley,mx984,Invisible,Papillon,Metal,Rouge,51-15-141,59.94,Luxe,16
MON32649,Chanel,ta736,Semi-cerclee,Papillon,Titane,Rouge,52-19-142,100.47,Sport,41
MON32650,Persol,qj028,Invisible,Papillon,Plastique,Noir,51-16-148,246.95,Sport,19
MON32651,Oakley,Dn897,Invisible,Ronde,Titane,Dore,50-14-146,70.16,Luxe,10
MON32652,Ray-Ban,MK682,Cerclee,Ronde,Metal,Noir,56-15-131,299.49,Casual,44
MON32653,Chanel,aH740,Semi-cerclee,Aviateur,Plastique,Noir,56-16-141,396.7,Casual,13
MON32654,Ray-Ban,bG419,Invisible,Rectangulaire,Metal,Transparent,56-15-143,62.55,Casual,13
MON32655,Persol,LE517,Cerclee,Ronde,Metal,Transparent,51-17-148,451.83,Luxe,32
MON32656,Oakley,hw493,Invisible,Ronde,Titane,Noir,58-15-133,450.59,Business,5
MON32657,Chanel,IS267,Invisible,Papillon,Titane,Bleu,56-20-137,357.13,Casual,1
MON32658,Chanel,Yx975,Semi-cerclee,Rectangulaire,Metal,Transparent,50-16-144,217.05,Luxe,3
MON32659,Ray-Ban,Ll211,Cerclee,Rectangulaire,Metal,Noir,56-16-150,78.73,Sport,49
MON32660,Oakley,xV576,Invisible,Aviateur,Metal,Rouge,59-16-140,326.3,Sport,32
MON32661,Chanel,KZ361,Cerclee,Papillon,Plastique,Transparent,58-17-140,213.65,Business,6
MON32662,Gucci,ys353,Semi-cerclee,Aviateur,Plastique,Dore,53-14-130,92.86,Business,34
MON32663,Oakley,TG278,Invisible,Ronde,Metal,Transparent,51-18-146,387.06,Luxe,3
MON32664,Ray-Ban,kj753,Invisible,Ronde,Metal,Dore,51-17-141,473.55,Casual,0
MON32665,Persol,tX345,Semi-cerclee,Ronde,Titane,Transparent,51-18-145,284.62,Sport,26
MON32666,Ray-Ban,tn300,Invisible,Rectangulaire,Metal,Dore,55-14-145,338.86,Casual,25
MON32667,Oakley,te370,Invisible,Rectangulaire,Metal,Rouge,55-20-136,97.96,Sport,46
MON32668,Gucci,CB127,Semi-cerclee,Ronde,Plastique,Dore,57-16-135,180.38,Luxe,0
MON32669,Gucci,nN779,Invisible,Aviateur,Metal,Transparent,52-19-150,95.73,Business,0
MON32670,Ray-Ban,Zh014,Cerclee,Ronde,Metal,Argent,55-14-141,412.09,Luxe,44
MON32671,Oakley,nI325,Cerclee,Ronde,Titane,Bleu,50-14-132,151.06,Business,36
MON32672,Ray-Ban,fO298,Semi-cerclee,Papillon,Metal,Bleu,58-19-143,86.63,Business,50
MON32673,Persol,yv632,Semi-cerclee,Rectangulaire,Plastique,Argent,55-19-138,329.58,Business,43
MON32674,Gucci,ir215,Invisible,Ronde,Metal,Bleu,57-18-148,245.5,Business,48
MON32675,Persol,bY415,Cerclee,Aviateur,Metal,Dore,50-18-142,203.56,Business,16
MON32676,Ray-Ban,OP505,Invisible,Aviateur,Titane,Rouge,60-17-136,245.6,Luxe,4
MON32677,Oakley,Js817,Cerclee,Ronde,Plastique,Bleu,57-15-135,284.75,Business,47
MON32678,Ray-Ban,UX646,Invisible,Papillon,Titane,Bleu,53-18-140,94.79,Luxe,41
MON32679,Oakley,Ju255,Invisible,Rectangulaire,Plastique,Rouge,50-20-130,200.35,Business,41
MON32680,Oakley,XY374,Semi-cerclee,Rectangulaire,Metal,Rouge,50-15-133,70.52,Casual,25
MON32681,Persol,XN303,Invisible,Rectangulaire,Plastique,Noir,50-15-132,337.64,Business,45
MON32682,Oakley,zX970,Semi-cerclee,Rectangulaire,Metal,Rouge,50-17-142,369.48,Sport,18
MON32683,Persol,ID705,Invisible,Ronde,Metal,Rouge,52-19-147,56.63,Luxe,26
MON32684,Oakley,mq127,Cerclee,Aviateur,Metal,Bleu,57-15-139,409.83,Casual,8
MON32685,Persol,qk403,Invisible,Ronde,Plastique,Argent,53-19-130,475.48,Sport,49
MON32686,Gucci,lh971,Cerclee,Rectangulaire,Metal,Transparent,51-20-134,319.44,Sport,49
MON32687,Persol,Hj965,Invisible,Rectangulaire,Metal,Rouge,58-16-138,414.92,Luxe,33
MON32688,Chanel,Rc731,Invisible,Papillon,Titane,Dore,52-16-143,163.99,Luxe,24
MON32689,Oakley,ok202,Invisible,Papillon,Titane,Bleu,55-17-146,379.11,Sport,25
MON32690,Persol,rE984,Invisible,Ronde,Plastique,Argent,52-14-148,243.63,Sport,10
MON32691,Gucci,Pq036,Invisible,Rectangulaire,Metal,Argent,58-16-135,413.62,Luxe,31
MON32692,Ray-Ban,oK750,Invisible,Aviateur,Titane,Rouge,56-17-139,220.29,Luxe,43
MON32693,Gucci,FF262,Semi-cerclee,Ronde,Metal,Transparent,52-20-150,301.49,Luxe,0
MON32694,Persol,Gv206,Cerclee,Rectangulaire,Titane,Bleu,57-20-147,248.19,Business,12
MON32695,Gucci,ry517,Semi-cerclee,Papillon,Metal,Bleu,52-20-141,485.24,Casual,26
MON32696,Persol,hh836,Cerclee,Aviateur,Plastique,Rouge,57-17-139,462.51,Sport,33
MON32697,Persol,nj195,Invisible,Papillon,Titane,Rouge,50-14-145,112.79,Business,30
MON32698,Oakley,EU730,Cerclee,Rectangulaire,Metal,Transparent,51-19-139,182.47,Luxe,46
MON32699,Chanel,IZ240,Invisible,Aviateur,Titane,Bleu,58-19-131,496.99,Sport,42
MON32700,Gucci,ns034,Semi-cerclee,Ronde,Metal,Dore,54-19-132,177.57,Sport,24
MON32701,Persol,mJ274,Semi-cerclee,Ronde,Plastique,Argent,57-18-143,248.86,Business,31
MON32702,Gucci,QY983,Semi-cerclee,Ronde,Metal,Dore,52-17-130,418.0,Luxe,11
MON32703,Gucci,MG422,Invisible,Papillon,Plastique,Bleu,60-20-138,382.84,Business,33
MON32704,Ray-Ban,Ea068,Cerclee,Papillon,Metal,Transparent,55-16-149,254.33,Sport,11
MON32705,Chanel,IN072,Cerclee,Ronde,Plastique,Bleu,52-17-138,438.08,Business,12
MON32706,Gucci,fK916,Semi-cerclee,Aviateur,Metal,Bleu,59-15-138,391.29,Business,10
